"","target","Tm1","Tm2","Tm3","Tm4","Tm5"
"2004-03-29 20:00:00",1020,1127,1173,1058,1012,962
"2004-03-29 21:00:00",949,1020,1127,1173,1058,1012
"2004-03-29 22:00:00",930,949,1020,1127,1173,1058
"2004-03-29 23:00:00",900,930,949,1020,1127,1173
"2004-03-30 00:00:00",899,900,930,949,1020,1127
"2004-03-30 01:00:00",866,899,900,930,949,1020
"2004-03-30 02:00:00",900,866,899,900,930,949
"2004-03-30 03:00:00",949,900,866,899,900,930
"2004-03-30 04:00:00",897,949,900,866,899,900
"2004-03-30 05:00:00",956,897,949,900,866,899
"2004-03-30 06:00:00",1054,956,897,949,900,866
"2004-03-30 07:00:00",1343,1054,956,897,949,900
"2004-03-30 08:00:00",1584,1343,1054,956,897,949
"2004-03-30 09:00:00",1556,1584,1343,1054,956,897
"2004-03-30 10:00:00",1565,1556,1584,1343,1054,956
"2004-03-30 11:00:00",1429,1565,1556,1584,1343,1054
"2004-03-30 12:00:00",1419,1429,1565,1556,1584,1343
"2004-03-30 13:00:00",1373,1419,1429,1565,1556,1584
"2004-03-30 14:00:00",1185,1373,1419,1429,1565,1556
"2004-03-30 15:00:00",1122,1185,1373,1419,1429,1565
"2004-03-30 16:00:00",1085,1122,1185,1373,1419,1429
"2004-03-30 17:00:00",1249,1085,1122,1185,1373,1419
"2004-03-30 18:00:00",1236,1249,1085,1122,1185,1373
"2004-03-30 19:00:00",1334,1236,1249,1085,1122,1185
"2004-03-30 20:00:00",1264,1334,1236,1249,1085,1122
"2004-03-30 21:00:00",1073,1264,1334,1236,1249,1085
"2004-03-30 22:00:00",1053,1073,1264,1334,1236,1249
"2004-03-30 23:00:00",1098,1053,1073,1264,1334,1236
"2004-03-31 00:00:00",1029,1098,1053,1073,1264,1334
"2004-03-31 01:00:00",973,1029,1098,1053,1073,1264
"2004-03-31 02:00:00",972,973,1029,1098,1053,1073
"2004-03-31 03:00:00",832,972,973,1029,1098,1053
"2004-03-31 04:00:00",851,832,972,973,1029,1098
"2004-03-31 05:00:00",909,851,832,972,973,1029
"2004-03-31 06:00:00",1038,909,851,832,972,973
"2004-03-31 07:00:00",1636,1038,909,851,832,972
"2004-03-31 08:00:00",1580,1636,1038,909,851,832
"2004-03-31 09:00:00",1262,1580,1636,1038,909,851
"2004-03-31 10:00:00",1197,1262,1580,1636,1038,909
"2004-03-31 11:00:00",1277,1197,1262,1580,1636,1038
"2004-03-31 12:00:00",1430,1277,1197,1262,1580,1636
"2004-03-31 13:00:00",1242,1430,1277,1197,1262,1580
"2004-03-31 14:00:00",1349,1242,1430,1277,1197,1262
"2004-03-31 15:00:00",1390,1349,1242,1430,1277,1197
"2004-03-31 16:00:00",1224,1390,1349,1242,1430,1277
"2004-03-31 17:00:00",1253,1224,1390,1349,1242,1430
"2004-03-31 18:00:00",1312,1253,1224,1390,1349,1242
"2004-03-31 19:00:00",1254,1312,1253,1224,1390,1349
"2004-03-31 20:00:00",1198,1254,1312,1253,1224,1390
"2004-03-31 21:00:00",1060,1198,1254,1312,1253,1224
"2004-03-31 22:00:00",1050,1060,1198,1254,1312,1253
"2004-03-31 23:00:00",1029,1050,1060,1198,1254,1312
"2004-04-01 00:00:00",1143,1029,1050,1060,1198,1254
"2004-04-01 01:00:00",1044,1143,1029,1050,1060,1198
"2004-04-01 02:00:00",1034,1044,1143,1029,1050,1060
"2004-04-01 03:00:00",956,1034,1044,1143,1029,1050
"2004-04-01 04:00:00",909,956,1034,1044,1143,1029
"2004-04-01 05:00:00",996,909,956,1034,1044,1143
"2004-04-01 06:00:00",1154,996,909,956,1034,1044
"2004-04-01 07:00:00",1510,1154,996,909,956,1034
"2004-04-01 08:00:00",1722,1510,1154,996,909,956
"2004-04-01 09:00:00",1512,1722,1510,1154,996,909
"2004-04-01 10:00:00",1258,1512,1722,1510,1154,996
"2004-04-01 11:00:00",1094,1258,1512,1722,1510,1154
"2004-04-01 12:00:00",1129,1094,1258,1512,1722,1510
"2004-04-01 13:00:00",1125,1129,1094,1258,1512,1722
"2004-04-01 14:00:00",985.507313865055,1125,1129,1094,1258,1512
"2004-04-01 15:00:00",855.496485640143,985.507313865055,1125,1129,1094,1258
"2004-04-01 16:00:00",335.996031393624,855.496485640143,985.507313865055,1125,1129,1094
"2004-04-01 17:00:00",1308,335.996031393624,855.496485640143,985.507313865055,1125,1129
"2004-04-01 18:00:00",1529,1308,335.996031393624,855.496485640143,985.507313865055,1125
"2004-04-01 19:00:00",1592,1529,1308,335.996031393624,855.496485640143,985.507313865055
"2004-04-01 20:00:00",1536,1592,1529,1308,335.996031393624,855.496485640143
"2004-04-01 21:00:00",1192,1536,1592,1529,1308,335.996031393624
"2004-04-01 22:00:00",1186,1192,1536,1592,1529,1308
"2004-04-01 23:00:00",1203,1186,1192,1536,1592,1529
"2004-04-02 00:00:00",1139,1203,1186,1192,1536,1592
"2004-04-02 01:00:00",1072,1139,1203,1186,1192,1536
"2004-04-02 02:00:00",954,1072,1139,1203,1186,1192
"2004-04-02 03:00:00",951,954,1072,1139,1203,1186
"2004-04-02 04:00:00",926,951,954,1072,1139,1203
"2004-04-02 05:00:00",968,926,951,954,1072,1139
"2004-04-02 06:00:00",1067,968,926,951,954,1072
"2004-04-02 07:00:00",1386,1067,968,926,951,954
"2004-04-02 08:00:00",1474,1386,1067,968,926,951
"2004-04-02 09:00:00",1569,1474,1386,1067,968,926
"2004-04-02 10:00:00",1375,1569,1474,1386,1067,968
"2004-04-02 11:00:00",1328,1375,1569,1474,1386,1067
"2004-04-02 12:00:00",1341,1328,1375,1569,1474,1386
"2004-04-02 13:00:00",1297,1341,1328,1375,1569,1474
"2004-04-02 14:00:00",1303,1297,1341,1328,1375,1569
"2004-04-02 15:00:00",1281,1303,1297,1341,1328,1375
"2004-04-02 16:00:00",1248,1281,1303,1297,1341,1328
"2004-04-02 17:00:00",1382,1248,1281,1303,1297,1341
"2004-04-02 18:00:00",1491,1382,1248,1281,1303,1297
"2004-04-02 19:00:00",1620,1491,1382,1248,1281,1303
"2004-04-02 20:00:00",1693,1620,1491,1382,1248,1281
"2004-04-02 21:00:00",1374,1693,1620,1491,1382,1248
"2004-04-02 22:00:00",1287,1374,1693,1620,1491,1382
"2004-04-02 23:00:00",1408,1287,1374,1693,1620,1491
"2004-04-03 00:00:00",1254,1408,1287,1374,1693,1620
"2004-04-03 01:00:00",1141,1254,1408,1287,1374,1693
"2004-04-03 02:00:00",1141,1141,1254,1408,1287,1374
"2004-04-03 03:00:00",1042,1141,1141,1254,1408,1287
"2004-04-03 04:00:00",986,1042,1141,1141,1254,1408
"2004-04-03 05:00:00",1005,986,1042,1141,1141,1254
"2004-04-03 06:00:00",1041,1005,986,1042,1141,1141
"2004-04-03 07:00:00",1272,1041,1005,986,1042,1141
"2004-04-03 08:00:00",1436,1272,1041,1005,986,1042
"2004-04-03 09:00:00",1472,1436,1272,1041,1005,986
"2004-04-03 10:00:00",1418,1472,1436,1272,1041,1005
"2004-04-03 11:00:00",1410,1418,1472,1436,1272,1041
"2004-04-03 12:00:00",1438,1410,1418,1472,1436,1272
"2004-04-03 13:00:00",1278,1438,1410,1418,1472,1436
"2004-04-03 14:00:00",1257,1278,1438,1410,1418,1472
"2004-04-03 15:00:00",1331,1257,1278,1438,1410,1418
"2004-04-03 16:00:00",1361,1331,1257,1278,1438,1410
"2004-04-03 17:00:00",1398,1361,1331,1257,1278,1438
"2004-04-03 18:00:00",1483,1398,1361,1331,1257,1278
"2004-04-03 19:00:00",1697,1483,1398,1361,1331,1257
"2004-04-03 20:00:00",1459,1697,1483,1398,1361,1331
"2004-04-03 21:00:00",1268,1459,1697,1483,1398,1361
"2004-04-03 22:00:00",1469,1268,1459,1697,1483,1398
"2004-04-03 23:00:00",1316,1469,1268,1459,1697,1483
"2004-04-04 00:00:00",1224,1316,1469,1268,1459,1697
"2004-04-04 01:00:00",1215,1224,1316,1469,1268,1459
"2004-04-04 02:00:00",1115,1215,1224,1316,1469,1268
"2004-04-04 03:00:00",1124,1115,1215,1224,1316,1469
"2004-04-04 04:00:00",1028,1124,1115,1215,1224,1316
"2004-04-04 05:00:00",1010,1028,1124,1115,1215,1224
"2004-04-04 06:00:00",1074,1010,1028,1124,1115,1215
"2004-04-04 07:00:00",1034,1074,1010,1028,1124,1115
"2004-04-04 08:00:00",1130,1034,1074,1010,1028,1124
"2004-04-04 09:00:00",1275,1130,1034,1074,1010,1028
"2004-04-04 10:00:00",1324,1275,1130,1034,1074,1010
"2004-04-04 11:00:00",1268,1324,1275,1130,1034,1074
"2004-04-04 12:00:00",1272,1268,1324,1275,1130,1034
"2004-04-04 13:00:00",1160,1272,1268,1324,1275,1130
"2004-04-04 14:00:00",1136,1160,1272,1268,1324,1275
"2004-04-04 15:00:00",1296,1136,1160,1272,1268,1324
"2004-04-04 16:00:00",1345,1296,1136,1160,1272,1268
"2004-04-04 17:00:00",1296,1345,1296,1136,1160,1272
"2004-04-04 18:00:00",1258,1296,1345,1296,1136,1160
"2004-04-04 19:00:00",1420,1258,1296,1345,1296,1136
"2004-04-04 20:00:00",1366,1420,1258,1296,1345,1296
"2004-04-04 21:00:00",1113,1366,1420,1258,1296,1345
"2004-04-04 22:00:00",1196,1113,1366,1420,1258,1296
"2004-04-04 23:00:00",1188,1196,1113,1366,1420,1258
"2004-04-05 00:00:00",1102,1188,1196,1113,1366,1420
"2004-04-05 01:00:00",969,1102,1188,1196,1113,1366
"2004-04-05 02:00:00",983,969,1102,1188,1196,1113
"2004-04-05 03:00:00",876,983,969,1102,1188,1196
"2004-04-05 04:00:00",884,876,983,969,1102,1188
"2004-04-05 05:00:00",1024,884,876,983,969,1102
"2004-04-05 06:00:00",1126,1024,884,876,983,969
"2004-04-05 07:00:00",1415,1126,1024,884,876,983
"2004-04-05 08:00:00",1631,1415,1126,1024,884,876
"2004-04-05 09:00:00",1499,1631,1415,1126,1024,884
"2004-04-05 10:00:00",1461,1499,1631,1415,1126,1024
"2004-04-05 11:00:00",1430,1461,1499,1631,1415,1126
"2004-04-05 12:00:00",1498,1430,1461,1499,1631,1415
"2004-04-05 13:00:00",1454,1498,1430,1461,1499,1631
"2004-04-05 14:00:00",1402,1454,1498,1430,1461,1499
"2004-04-05 15:00:00",1327,1402,1454,1498,1430,1461
"2004-04-05 16:00:00",1273,1327,1402,1454,1498,1430
"2004-04-05 17:00:00",1457,1273,1327,1402,1454,1498
"2004-04-05 18:00:00",1543,1457,1273,1327,1402,1454
"2004-04-05 19:00:00",1499,1543,1457,1273,1327,1402
"2004-04-05 20:00:00",1378,1499,1543,1457,1273,1327
"2004-04-05 21:00:00",1243,1378,1499,1543,1457,1273
"2004-04-05 22:00:00",1196,1243,1378,1499,1543,1457
"2004-04-05 23:00:00",1137,1196,1243,1378,1499,1543
"2004-04-06 00:00:00",1015,1137,1196,1243,1378,1499
"2004-04-06 01:00:00",978,1015,1137,1196,1243,1378
"2004-04-06 02:00:00",933,978,1015,1137,1196,1243
"2004-04-06 03:00:00",927,933,978,1015,1137,1196
"2004-04-06 04:00:00",908,927,933,978,1015,1137
"2004-04-06 05:00:00",980,908,927,933,978,1015
"2004-04-06 06:00:00",1236,980,908,927,933,978
"2004-04-06 07:00:00",1664,1236,980,908,927,933
"2004-04-06 08:00:00",1757,1664,1236,980,908,927
"2004-04-06 09:00:00",1524,1757,1664,1236,980,908
"2004-04-06 10:00:00",1329,1524,1757,1664,1236,980
"2004-04-06 11:00:00",1167,1329,1524,1757,1664,1236
"2004-04-06 12:00:00",1369,1167,1329,1524,1757,1664
"2004-04-06 13:00:00",1284,1369,1167,1329,1524,1757
"2004-04-06 14:00:00",1221,1284,1369,1167,1329,1524
"2004-04-06 15:00:00",1096,1221,1284,1369,1167,1329
"2004-04-06 16:00:00",1143,1096,1221,1284,1369,1167
"2004-04-06 17:00:00",1251,1143,1096,1221,1284,1369
"2004-04-06 18:00:00",1268,1251,1143,1096,1221,1284
"2004-04-06 19:00:00",1314,1268,1251,1143,1096,1221
"2004-04-06 20:00:00",1315,1314,1268,1251,1143,1096
"2004-04-06 21:00:00",1095,1315,1314,1268,1251,1143
"2004-04-06 22:00:00",1027,1095,1315,1314,1268,1251
"2004-04-06 23:00:00",1012,1027,1095,1315,1314,1268
"2004-04-07 00:00:00",948,1012,1027,1095,1315,1314
"2004-04-07 01:00:00",889,948,1012,1027,1095,1315
"2004-04-07 02:00:00",830,889,948,1012,1027,1095
"2004-04-07 03:00:00",801,830,889,948,1012,1027
"2004-04-07 04:00:00",804,801,830,889,948,1012
"2004-04-07 05:00:00",824,804,801,830,889,948
"2004-04-07 06:00:00",1000,824,804,801,830,889
"2004-04-07 07:00:00",1307,1000,824,804,801,830
"2004-04-07 08:00:00",1286,1307,1000,824,804,801
"2004-04-07 09:00:00",1150,1286,1307,1000,824,804
"2004-04-07 10:00:00",1087,1150,1286,1307,1000,824
"2004-04-07 11:00:00",1016,1087,1150,1286,1307,1000
"2004-04-07 12:00:00",1029,1016,1087,1150,1286,1307
"2004-04-07 13:00:00",1109,1029,1016,1087,1150,1286
"2004-04-07 14:00:00",997,1109,1029,1016,1087,1150
"2004-04-07 15:00:00",1177,997,1109,1029,1016,1087
"2004-04-07 16:00:00",1045,1177,997,1109,1029,1016
"2004-04-07 17:00:00",1171,1045,1177,997,1109,1029
"2004-04-07 18:00:00",1221,1171,1045,1177,997,1109
"2004-04-07 19:00:00",1262,1221,1171,1045,1177,997
"2004-04-07 20:00:00",1207,1262,1221,1171,1045,1177
"2004-04-07 21:00:00",956,1207,1262,1221,1171,1045
"2004-04-07 22:00:00",1020,956,1207,1262,1221,1171
"2004-04-07 23:00:00",1107,1020,956,1207,1262,1221
"2004-04-08 00:00:00",1020,1107,1020,956,1207,1262
"2004-04-08 01:00:00",1051,1020,1107,1020,956,1207
"2004-04-08 02:00:00",965,1051,1020,1107,1020,956
"2004-04-08 03:00:00",890,965,1051,1020,1107,1020
"2004-04-08 04:00:00",823,890,965,1051,1020,1107
"2004-04-08 05:00:00",869,823,890,965,1051,1020
"2004-04-08 06:00:00",939,869,823,890,965,1051
"2004-04-08 07:00:00",1274,939,869,823,890,965
"2004-04-08 08:00:00",1512,1274,939,869,823,890
"2004-04-08 09:00:00",1435,1512,1274,939,869,823
"2004-04-08 10:00:00",1207,1435,1512,1274,939,869
"2004-04-08 11:00:00",1223,1207,1435,1512,1274,939
"2004-04-08 12:00:00",1121,1223,1207,1435,1512,1274
"2004-04-08 13:00:00",1176,1121,1223,1207,1435,1512
"2004-04-08 14:00:00",1144,1176,1121,1223,1207,1435
"2004-04-08 15:00:00",1136,1144,1176,1121,1223,1207
"2004-04-08 16:00:00",1085,1136,1144,1176,1121,1223
"2004-04-08 17:00:00",1297,1085,1136,1144,1176,1121
"2004-04-08 18:00:00",1408,1297,1085,1136,1144,1176
"2004-04-08 19:00:00",1618,1408,1297,1085,1136,1144
"2004-04-08 20:00:00",1319,1618,1408,1297,1085,1136
"2004-04-08 21:00:00",1045,1319,1618,1408,1297,1085
"2004-04-08 22:00:00",1058,1045,1319,1618,1408,1297
"2004-04-08 23:00:00",1037.6903973919,1058,1045,1319,1618,1408
"2004-04-09 00:00:00",710.87133546749,1037.6903973919,1058,1045,1319,1618
"2004-04-09 01:00:00",166.234149869773,710.87133546749,1037.6903973919,1058,1045,1319
"2004-04-09 02:00:00",-131.840953242276,166.234149869773,710.87133546749,1037.6903973919,1058,1045
"2004-04-09 03:00:00",-91.9597019019748,-131.840953242276,166.234149869773,710.87133546749,1037.6903973919,1058
"2004-04-09 04:00:00",-75.275064716502,-91.9597019019748,-131.840953242276,166.234149869773,710.87133546749,1037.6903973919
"2004-04-09 05:00:00",-14.3286332336689,-75.275064716502,-91.9597019019748,-131.840953242276,166.234149869773,710.87133546749
"2004-04-09 06:00:00",6.23402337288468,-14.3286332336689,-75.275064716502,-91.9597019019748,-131.840953242276,166.234149869773
"2004-04-09 07:00:00",-5.32533444731343,6.23402337288468,-14.3286332336689,-75.275064716502,-91.9597019019748,-131.840953242276
"2004-04-09 08:00:00",0.740791501382617,-5.32533444731343,6.23402337288468,-14.3286332336689,-75.275064716502,-91.9597019019748
"2004-04-09 09:00:00",-16.7547960375611,0.740791501382617,-5.32533444731343,6.23402337288468,-14.3286332336689,-75.275064716502
"2004-04-09 10:00:00",-9.62199054417556,-16.7547960375611,0.740791501382617,-5.32533444731343,6.23402337288468,-14.3286332336689
"2004-04-09 11:00:00",3.25534856620333,-9.62199054417556,-16.7547960375611,0.740791501382617,-5.32533444731343,6.23402337288468
"2004-04-09 12:00:00",-14.8591886583096,3.25534856620333,-9.62199054417556,-16.7547960375611,0.740791501382617,-5.32533444731343
"2004-04-09 13:00:00",-18.2678536103877,-14.8591886583096,3.25534856620333,-9.62199054417556,-16.7547960375611,0.740791501382617
"2004-04-09 14:00:00",4.39480310016949,-18.2678536103877,-14.8591886583096,3.25534856620333,-9.62199054417556,-16.7547960375611
"2004-04-09 15:00:00",-10.9417801467331,4.39480310016949,-18.2678536103877,-14.8591886583096,3.25534856620333,-9.62199054417556
"2004-04-09 16:00:00",13.1402903805322,-10.9417801467331,4.39480310016949,-18.2678536103877,-14.8591886583096,3.25534856620333
"2004-04-09 17:00:00",4.50073254062857,13.1402903805322,-10.9417801467331,4.39480310016949,-18.2678536103877,-14.8591886583096
"2004-04-09 18:00:00",13.6575918364718,4.50073254062857,13.1402903805322,-10.9417801467331,4.39480310016949,-18.2678536103877
"2004-04-09 19:00:00",-3.99908818216906,13.6575918364718,4.50073254062857,13.1402903805322,-10.9417801467331,4.39480310016949
"2004-04-09 20:00:00",-4.41685833191964,-3.99908818216906,13.6575918364718,4.50073254062857,13.1402903805322,-10.9417801467331
"2004-04-09 21:00:00",8.64102222759375,-4.41685833191964,-3.99908818216906,13.6575918364718,4.50073254062857,13.1402903805322
"2004-04-09 22:00:00",13.4101660304449,8.64102222759375,-4.41685833191964,-3.99908818216906,13.6575918364718,4.50073254062857
"2004-04-09 23:00:00",1176,13.4101660304449,8.64102222759375,-4.41685833191964,-3.99908818216906,13.6575918364718
"2004-04-10 00:00:00",1047,1176,13.4101660304449,8.64102222759375,-4.41685833191964,-3.99908818216906
"2004-04-10 01:00:00",1116,1047,1176,13.4101660304449,8.64102222759375,-4.41685833191964
"2004-04-10 02:00:00",1074,1116,1047,1176,13.4101660304449,8.64102222759375
"2004-04-10 03:00:00",922,1074,1116,1047,1176,13.4101660304449
"2004-04-10 04:00:00",898,922,1074,1116,1047,1176
"2004-04-10 05:00:00",970,898,922,1074,1116,1047
"2004-04-10 06:00:00",1073,970,898,922,1074,1116
"2004-04-10 07:00:00",1081,1073,970,898,922,1074
"2004-04-10 08:00:00",1159,1081,1073,970,898,922
"2004-04-10 09:00:00",1112,1159,1081,1073,970,898
"2004-04-10 10:00:00",1112,1112,1159,1081,1073,970
"2004-04-10 11:00:00",1063,1112,1112,1159,1081,1073
"2004-04-10 12:00:00",1032,1063,1112,1112,1159,1081
"2004-04-10 13:00:00",936,1032,1063,1112,1112,1159
"2004-04-10 14:00:00",883,936,1032,1063,1112,1112
"2004-04-10 15:00:00",942,883,936,1032,1063,1112
"2004-04-10 16:00:00",943,942,883,936,1032,1063
"2004-04-10 17:00:00",1007,943,942,883,936,1032
"2004-04-10 18:00:00",1037,1007,943,942,883,936
"2004-04-10 19:00:00",1127,1037,1007,943,942,883
"2004-04-10 20:00:00",1123,1127,1037,1007,943,942
"2004-04-10 21:00:00",1110,1123,1127,1037,1007,943
"2004-04-10 22:00:00",1247,1110,1123,1127,1037,1007
"2004-04-10 23:00:00",1220,1247,1110,1123,1127,1037
"2004-04-11 00:00:00",1028,1220,1247,1110,1123,1127
"2004-04-11 01:00:00",978,1028,1220,1247,1110,1123
"2004-04-11 02:00:00",949,978,1028,1220,1247,1110
"2004-04-11 03:00:00",910,949,978,1028,1220,1247
"2004-04-11 04:00:00",863,910,949,978,1028,1220
"2004-04-11 05:00:00",836,863,910,949,978,1028
"2004-04-11 06:00:00",856,836,863,910,949,978
"2004-04-11 07:00:00",888,856,836,863,910,949
"2004-04-11 08:00:00",912,888,856,836,863,910
"2004-04-11 09:00:00",938,912,888,856,836,863
"2004-04-11 10:00:00",1053,938,912,888,856,836
"2004-04-11 11:00:00",1087,1053,938,912,888,856
"2004-04-11 12:00:00",1153,1087,1053,938,912,888
"2004-04-11 13:00:00",894,1153,1087,1053,938,912
"2004-04-11 14:00:00",797,894,1153,1087,1053,938
"2004-04-11 15:00:00",854,797,894,1153,1087,1053
"2004-04-11 16:00:00",892,854,797,894,1153,1087
"2004-04-11 17:00:00",935,892,854,797,894,1153
"2004-04-11 18:00:00",989,935,892,854,797,894
"2004-04-11 19:00:00",1063,989,935,892,854,797
"2004-04-11 20:00:00",922,1063,989,935,892,854
"2004-04-11 21:00:00",925,922,1063,989,935,892
"2004-04-11 22:00:00",924,925,922,1063,989,935
"2004-04-11 23:00:00",914,924,925,922,1063,989
"2004-04-12 00:00:00",840,914,924,925,922,1063
"2004-04-12 01:00:00",799,840,914,924,925,922
"2004-04-12 02:00:00",856,799,840,914,924,925
"2004-04-12 03:00:00",830,856,799,840,914,924
"2004-04-12 04:00:00",753,830,856,799,840,914
"2004-04-12 05:00:00",785,753,830,856,799,840
"2004-04-12 06:00:00",835,785,753,830,856,799
"2004-04-12 07:00:00",865,835,785,753,830,856
"2004-04-12 08:00:00",922,865,835,785,753,830
"2004-04-12 09:00:00",975,922,865,835,785,753
"2004-04-12 10:00:00",1040,975,922,865,835,785
"2004-04-12 11:00:00",1115,1040,975,922,865,835
"2004-04-12 12:00:00",1004,1115,1040,975,922,865
"2004-04-12 13:00:00",895,1004,1115,1040,975,922
"2004-04-12 14:00:00",917,895,1004,1115,1040,975
"2004-04-12 15:00:00",1025,917,895,1004,1115,1040
"2004-04-12 16:00:00",1035,1025,917,895,1004,1115
"2004-04-12 17:00:00",1025,1035,1025,917,895,1004
"2004-04-12 18:00:00",1040,1025,1035,1025,917,895
"2004-04-12 19:00:00",1070,1040,1025,1035,1025,917
"2004-04-12 20:00:00",964,1070,1040,1025,1035,1025
"2004-04-12 21:00:00",904,964,1070,1040,1025,1035
"2004-04-12 22:00:00",913,904,964,1070,1040,1025
"2004-04-12 23:00:00",914,913,904,964,1070,1040
"2004-04-13 00:00:00",893,914,913,904,964,1070
"2004-04-13 01:00:00",844,893,914,913,904,964
"2004-04-13 02:00:00",837,844,893,914,913,904
"2004-04-13 03:00:00",868,837,844,893,914,913
"2004-04-13 04:00:00",825,868,837,844,893,914
"2004-04-13 05:00:00",956,825,868,837,844,893
"2004-04-13 06:00:00",1124,956,825,868,837,844
"2004-04-13 07:00:00",1496,1124,956,825,868,837
"2004-04-13 08:00:00",1452,1496,1124,956,825,868
"2004-04-13 09:00:00",1172,1452,1496,1124,956,825
"2004-04-13 10:00:00",1020,1172,1452,1496,1124,956
"2004-04-13 11:00:00",1044,1020,1172,1452,1496,1124
"2004-04-13 12:00:00",1020,1044,1020,1172,1452,1496
"2004-04-13 13:00:00",1009,1020,1044,1020,1172,1452
"2004-04-13 14:00:00",1073,1009,1020,1044,1020,1172
"2004-04-13 15:00:00",1098,1073,1009,1020,1044,1020
"2004-04-13 16:00:00",1061,1098,1073,1009,1020,1044
"2004-04-13 17:00:00",1289,1061,1098,1073,1009,1020
"2004-04-13 18:00:00",1442,1289,1061,1098,1073,1009
"2004-04-13 19:00:00",1479,1442,1289,1061,1098,1073
"2004-04-13 20:00:00",1266,1479,1442,1289,1061,1098
"2004-04-13 21:00:00",1149,1266,1479,1442,1289,1061
"2004-04-13 22:00:00",1168,1149,1266,1479,1442,1289
"2004-04-13 23:00:00",1079,1168,1149,1266,1479,1442
"2004-04-14 00:00:00",1047,1079,1168,1149,1266,1479
"2004-04-14 01:00:00",936,1047,1079,1168,1149,1266
"2004-04-14 02:00:00",900,936,1047,1079,1168,1149
"2004-04-14 03:00:00",839,900,936,1047,1079,1168
"2004-04-14 04:00:00",840,839,900,936,1047,1079
"2004-04-14 05:00:00",905,840,839,900,936,1047
"2004-04-14 06:00:00",1079,905,840,839,900,936
"2004-04-14 07:00:00",1417,1079,905,840,839,900
"2004-04-14 08:00:00",1529,1417,1079,905,840,839
"2004-04-14 09:00:00",1397,1529,1417,1079,905,840
"2004-04-14 10:00:00",1214,1397,1529,1417,1079,905
"2004-04-14 11:00:00",1109,1214,1397,1529,1417,1079
"2004-04-14 12:00:00",1122,1109,1214,1397,1529,1417
"2004-04-14 13:00:00",1094,1122,1109,1214,1397,1529
"2004-04-14 14:00:00",1164,1094,1122,1109,1214,1397
